,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2016-06-23,1,0.0,1,0.0,401,0.0,1.0,2406000,2406000 ( 100.0% ),401,401 ( 100.0% ),2406000,401,24
1,2016-07-12,6,0.001,9,0.001,1395,0.001,1.0,11128000,11128000 ( 100.0% ),1395,1395 ( 100.0% ),13534000,1796,17
2,2016-07-15,425,0.072,670,0.041,152443,0.056,0.786,1043332800,1043332800 ( 100.0% ),119757,119757 ( 100.0% ),1056866800,121553,2
3,2016-07-16,431,0.069,998,0.058,231555,0.081,0.946,1905410500,862077700 ( 82.6% ),219009,99252 ( 82.9% ),2962277300,340562,3
4,2016-07-17,428,0.069,995,0.059,231114,0.083,0.953,1916709800,11299300 ( 0.6% ),220286,1277 ( 0.6% ),4878987100,560848,2
5,2016-07-18,12,0.002,12,0.001,2797,0.001,0.996,23706000,-1893003800 ( -98.8% ),2787,-217499 ( -98.7% ),4902693100,563635,9
6,2016-07-19,13,0.003,13,0.001,1651,0.001,1.0,12202000,-11504000 ( -48.5% ),1651,-1136 ( -40.8% ),4914895100,565286,12
7,2016-07-20,1571,0.33,8831,0.537,1668254,0.613,0.523,6562420000,6550218000 ( 53681.5% ),872673,871022 ( 52757.2% ),11477315100,1437959,1
8,2016-07-21,1613,0.335,9092,0.547,1710278,0.622,0.388,5006286500,-1556133500 ( -23.7% ),663365,-209308 ( -24.0% ),16483601600,2101324,1
9,2016-07-22,1667,0.338,9501,0.555,1779554,0.631,0.415,6263817426,1257530926 ( 25.1% ),738823,75458 ( 11.4% ),22747419026,2840147,1
10,2016-07-23,1788,0.349,10300,0.577,1917786,0.653,0.668,10904532450,4640715024 ( 74.1% ),1282013,543190 ( 73.5% ),33651951476,4122160,1
11,2016-07-24,1775,0.353,10057,0.577,1867827,0.652,0.64,10187889700,-716642750 ( -6.6% ),1195273,-86740 ( -6.8% ),43839841176,5317433,1
12,2016-07-25,1622,0.338,9288,0.554,1744626,0.63,0.286,3800105300,-6387784400 ( -62.7% ),499070,-696203 ( -58.2% ),47639946476,5816503,1
13,2016-07-26,1641,0.332,9216,0.551,1726677,0.626,0.243,3180574500,-619530800 ( -16.3% ),419947,-79123 ( -15.9% ),50820520976,6236450,1
14,2016-07-27,1025,0.221,5542,0.321,993069,0.348,0.426,2677372100,-503202400 ( -15.8% ),422625,2678 ( 0.6% ),53497893076,6659075,2
15,2016-07-28,1018,0.215,5563,0.318,1000444,0.346,0.299,2269970500,-407401600 ( -15.2% ),299267,-123358 ( -29.2% ),55767863576,6958342,2
16,2016-07-29,1021,0.215,5580,0.312,1000431,0.338,0.338,2875572996,605602496 ( 26.7% ),337649,38382 ( 12.8% ),58643436572,7295991,2
17,2016-07-30,1001,0.201,5401,0.293,953817,0.314,0.608,4934742867,2059169871 ( 71.6% ),579808,242159 ( 71.7% ),63578179439,7875799,2
18,2016-07-31,976,0.201,5263,0.29,925684,0.308,0.58,4575932900,-358809967 ( -7.3% ),537035,-42773 ( -7.4% ),68154112339,8412834,2
19,2016-08-01,933,0.204,5063,0.286,855463,0.293,0.406,2638300120,-1937632780 ( -42.3% ),347408,-189627 ( -35.3% ),70792412459,8760242,2
20,2016-08-02,925,0.196,5035,0.284,851904,0.291,0.356,2290624200,-347675920 ( -13.2% ),303302,-44106 ( -12.7% ),73083036659,9063544,2
21,2016-08-03,586,0.117,2322,0.13,352395,0.12,0.546,1447094000,-843530200 ( -36.8% ),192508,-110794 ( -36.5% ),74530130659,9256052,4
22,2016-08-04,587,0.111,2227,0.124,335375,0.114,0.489,1232820500,-214273500 ( -14.8% ),163943,-28565 ( -14.8% ),75762951159,9419995,4
23,2016-08-05,594,0.111,2261,0.124,337627,0.113,0.508,1445738859,212918359 ( 17.3% ),171553,7610 ( 4.6% ),77208690018,9591548,4
